,Unnamed: 0,TIME,POSICAO,NOME,PRECO,VALORIZACAO,PONTOS,MEDIA,JOGOS,RODADA,G,A,FT,FD,FF,FS,PP,I,PI,PS,SG,DP,DE,DS,GC,CV,CA,GS,FC,PC,NOME_ID,TIME_ID,POSICAO_ID,CAP
160,160,Bragantino,Técnico,Maurício Barbieri,14.04,0.6,6.0,4.86,14,14,,,,,,,,,,,,,,,,,,,,,82792,280,6,0.0
161,161,Flamengo,Atacante,Gabriel,19.18,0.61,6.8,11.53,3,14,,1.0,,1.0,1.0,1.0,,,7.0,,,,,,,,,,,,83257,262,5,0.0
162,162,Atlético-MG,Atacante,Savarino,7.01,-1.2,0.2,5.55,6,14,,,,,,2.0,,,9.0,,,,,,,,,,,,98672,282,5,0.2
163,163,Internacional,Goleiro,Daniel,7.74,1.56,9.0,4.54,12,14,,,,,,,,,,,1.0,,4.0,,,,,,,,96468,285,1,0.0
164,164,Bragantino,Lateral,Aderlan,13.73,1.07,8.1,5.73,11,14,,,,1.0,1.0,1.0,,,9.0,,1.0,,,3.0,,,,,3.0,,88423,280,2,0.0
165,165,Atlético-MG,Meia,Nacho Fernández,11.76,0.11,2.7,5.31,7,14,,,,,2.0,,,,14.0,1.0,,,,2.0,,,,,1.0,,94916,282,4,0.0
166,166,Atlético-MG,Lateral,Mariano,8.23,0.44,6.8,4.42,10,14,,,,,,,,,7.0,,1.0,,,5.0,,,1.0,,1.0,,38877,282,2,0.0
167,167,Flamengo,Meia,Arrascaeta,13.93,-0.37,8.4,8.42,6,14,,1.0,,2.0,,1.0,,,10.0,,,,,4.0,,,1.0,,1.0,,87863,262,4,0.0
168,168,Flamengo,Meia,Arrascaeta,13.08,-0.85,4.8,7.56,7,15,,,,,1.0,2.0,,,9.0,,,,,2.0,,,,,1.0,,87863,262,4,4.8
169,169,Bahia,Atacante,Gilberto,13.93,-0.6,0.7,5.26,15,15,,,,,1.0,,,,1.0,,,,,,,,,,,,61188,265,5,0.0
170,170,Palmeiras,Meia,Gustavo Scarpa,14.34,0.29,3.1,5.89,15,15,,1.0,,,,1.0,,,9.0,,,,,,,,,,3.0,,87999,275,4,0.0
171,171,Palmeiras,Goleiro,Weverton,15.11,-1.41,0.5,5.9,5,15,,,,,,1.0,,,,,,,3.0,,,,,3.0,,,71631,275,1,0.0
172,172,Flamengo,Zagueiro,Willian Arão,10.57,0.03,2.3,3.75,13,15,,,,1.0,1.0,,,,7.0,,,,,1.0,,,,,,,78478,262,3,0.0
173,173,Flamengo,Atacante,Bruno Henrique,19.22,-1.18,4.3,8.9,11,15,,,,1.0,,5.0,,,4.0,,,,,2.0,,,,,2.0,,90285,262,5,0.0
174,174,Atlético-MG,Atacante,Savarino,7.27,0.26,1.7,5.0,7,15,,,,,1.0,2.0,,,6.0,,,,,1.0,,,,,1.0,,98672,282,5,0.0
175,175,Ceará,Meia,Lima,12.49,0.45,5.0,6.14,13,15,,,,1.0,1.0,3.0,,,10.0,,,,,3.0,,,,,1.0,,96340,354,4,0.0
176,176,Athlético-PR,Técnico,António Oliveira,9.8,0.33,2.62,3.57,13,15,,,,,,,,,,,,,,,,,,,,,111578,293,6,0.0
177,177,Atlético-GO,Lateral,Natanael,14.32,0.85,6.2,5.57,12,15,,,,,1.0,1.0,,,11.0,,1.0,,,1.0,,,,,,,86264,373,2,0.0
178,178,Palmeiras,Zagueiro,Gustavo Gómez,10.24,-1.64,-2.6,4.26,7,15,,,,,1.0,,,1.0,4.0,,,,,,,,1.0,,1.0,,71684,275,3,0.0
179,179,Flamengo,Lateral,Isla,10.4,0.03,2.2,4.97,6,15,,,,,,1.0,,,13.0,,,,,3.0,,,,,,,69345,262,2,0.0
180,180,Atlético-MG,Atacante,Hulk,21.26,-1.06,2.6,7.92,15,16,,,,1.0,,2.0,,,1.0,,,,,1.0,,,,,1.0,,39148,282,5,0.0
181,181,Fortaleza,Meia,Éderson,13.24,0.41,4.2,6.65,15,16,,,,,2.0,2.0,,,4.0,,,,,3.0,,,,,2.0,,103099,356,4,0.0
182,182,Bahia,Zagueiro,Luiz Otávio ,4.69,0.37,2.9,2.35,10,16,,,,1.0,,2.0,,,8.0,,,,,2.0,,,,,1.0,,86863,265,3,0.0
183,183,Flamengo,Técnico,Renato Gaúcho,14.73,1.31,7.25,6.07,5,16,,,,,,,,,,,,,,,,,,,,,41929,262,6,0.0
184,184,Ceará,Meia,Lima,12.55,0.06,4.4,6.02,14,16,,,,1.0,2.0,2.0,,,4.0,,,,,2.0,,,,,2.0,,96340,354,4,0.0
185,185,Flamengo,Atacante,Bruno Henrique,19.7,0.48,6.3,8.68,12,16,1.0,,,,,1.0,,,2.0,,,,,1.0,,,1.0,,2.0,,90285,262,5,0.0
186,186,Bahia,Atacante,Gilberto,15.35,1.42,8.3,5.45,16,16,1.0,,,,1.0,,,,5.0,,,,,1.0,,,,,2.0,,61188,265,5,0.0
187,187,Flamengo,Meia,Arrascaeta,14.1,1.02,15.0,7.55,8,16,,1.0,,3.0,,,,,11.0,,,,,,,,,,,,87863,262,4,15.0
188,188,Atlético-MG,Lateral,Mariano,8.15,-0.08,4.9,4.46,11,16,,,,,,1.0,,,11.0,,1.0,,,1.0,,,,,1.0,,38877,282,2,0.0
189,189,São Paulo,Zagueiro,Miranda,9.22,0.22,1.5,3.3,9,16,,,,,,,,,5.0,,,,,2.0,,,,,,,38141,276,3,0.0
190,190,Athlético-PR,Goleiro,Santos,12.43,-1.38,0.0,3.89,9,16,,,,,,,,,,,,,1.0,,,,,1.0,,,69012,293,1,0.0
191,191,Flamengo,Lateral,Isla,11.92,1.52,9.8,5.66,7,16,,1.0,,,,,,1.0,7.0,,1.0,,,2.0,,,,,2.0,,69345,262,2,0.0
192,192,Bragantino,Técnico,Maurício Barbieri,14.3,0.91,6.79,4.79,16,17,,,,,,,,,,,,,,,,,,,,,82792,280,6,0.0
193,193,Palmeiras,Zagueiro,Gustavo Gómez,11.22,0.54,3.9,3.83,9,17,,,,,2.0,,,1.0,2.0,,,,,3.0,,,,,,,71684,275,3,0.0
194,194,Athlético-PR,Meia,Terans,10.58,-0.2,0.3,5.61,15,17,,,,,1.0,,,,5.0,,,,,,,,,,,,102878,293,4,0.0
195,195,Atlético-GO,Lateral,Natanael,13.64,-0.49,1.3,5.16,14,17,,,,,1.0,2.0,,,10.0,,,,,2.0,,,,,3.0,,86264,373,2,0.0
196,196,Bragantino,Atacante,Artur,15.9,0.63,5.7,5.66,15,17,,1.0,,,1.0,2.0,,,6.0,,,,,,,,,,1.0,,95799,280,5,0.0
197,197,Atlético-MG,Atacante,Hulk,21.54,0.28,4.5,7.71,16,17,,,1.0,2.0,2.0,2.0,,,5.0,,,,,1.0,,,1.0,,2.0,1.0,39148,282,5,0.0
198,198,Flamengo,Atacante,Gabriel,17.82,0.82,4.0,6.26,5,17,,,,1.0,2.0,,,,8.0,,,,,,,,,,,,83257,262,5,4.0
199,199,Atlético-MG,Meia,Nacho Fernández,11.61,0.16,1.1,4.46,10,17,,,,,,6.0,,,14.0,,,,,,,,,,1.0,,94916,282,4,0.0
200,200,Atlético-GO,Goleiro,Fernando Miguel,17.29,-0.94,2.5,5.13,15,17,,,,,,1.0,,,,,,,3.0,,,,,1.0,,,71571,373,1,0.0
201,201,Palmeiras,Lateral,Marcos Rocha,7.79,-0.91,0.7,3.15,11,17,,,,,,1.0,,,8.0,,,,,1.0,,,,,,,63013,275,2,0.0
202,202,Bragantino,Zagueiro,Fabrício Bruno,12.04,1.38,7.1,3.53,15,17,,,,,,1.0,,,4.0,,1.0,,,2.0,,,,,,,90768,280,3,0.0
203,203,Fortaleza,Meia,Éderson,13.48,0.24,5.1,6.55,16,17,,,,1.0,2.0,2.0,,,2.0,,,,,2.0,,,,,1.0,,103099,356,4,0.0
204,204,Atlético-MG,Atacante,Hulk,21.26,-0.28,3.8,7.48,17,18,,,,1.0,3.0,2.0,,,3.0,,,,,1.0,,,,,3.0,,39148,282,5,0.0
205,205,Atlético-MG,Lateral,Guilherme Arana,8.58,-0.36,3.3,4.17,11,18,,,,1.0,1.0,3.0,,,12.0,,,,,2.0,,,,,2.0,,87228,282,2,0.0
206,206,Fortaleza,Atacante,Robson,12.33,0.19,1.0,4.45,18,18,,,,1.0,1.0,,,,10.0,,,,,1.0,,,,,2.0,,84817,356,5,0.0
207,207,Sport,Goleiro,Maílson,8.54,0.94,7.5,4.77,17,18,,,,,,1.0,,,,,1.0,,2.0,,,,,,,,98034,292,1,0.0
208,208,Fluminense,Zagueiro,Nino,10.61,0.7,5.0,4.34,11,18,,,,,,2.0,,,5.0,,1.0,,,2.0,,,1.0,,1.0,,91708,266,3,0.0
209,209,Flamengo,Atacante,Gabriel,22.25,4.43,26.4,9.62,6,18,3.0,,,2.0,1.0,1.0,,,3.0,,,,,,,,,,2.0,,83257,262,5,0.0
210,210,Flamengo,Meia,Arrascaeta,13.08,-1.02,3.8,6.92,9,18,,,,1.0,2.0,3.0,,,9.0,,,,,,,,,,3.0,,87863,262,4,3.8
211,211,Ceará,Meia,Lima,12.52,-0.09,3.9,5.78,16,18,,,,,1.0,3.0,,,9.0,,,,,3.0,,,,,1.0,,96340,354,4,0.0
212,212,Flamengo,Técnico,Renato Gaúcho,15.31,1.05,8.54,6.08,7,18,,,,,,,,,,,,,,,,,,,,,41929,262,6,0.0
213,213,Internacional,Meia,Edenílson,18.29,-1.6,-2.0,6.27,17,18,,,,,,,,1.0,10.0,,,,,,,,,,1.0,,63289,285,4,0.0
214,214,Atlético-MG,Zagueiro,Nathan Silva,6.79,-0.67,-4.3,3.54,15,18,,,,,1.0,,,,1.0,,,,,1.0,1.0,,,,2.0,,95794,282,3,0.0
215,215,Flamengo,Lateral,Isla,11.03,-0.89,4.0,5.45,8,18,,,,,,1.0,,1.0,5.0,,1.0,,,2.0,,,1.0,,1.0,,69345,262,2,0.0
216,216,Fortaleza,Técnico,Juan Vojvoda,10.45,-0.14,4.23,4.29,19,19,,,,,,,,,,,,,,,,,,,,,104754,356,6,0.0
217,217,Bahia,Atacante,Rossi,10.33,1.32,5.6,2.26,17,19,,1.0,,1.0,,1.0,,1.0,6.0,,,,,1.0,,,,,2.0,,81798,265,5,0.0
218,218,Fortaleza,Meia,Yago Pikachu,18.8,0.56,10.9,5.59,18,19,1.0,,,1.0,,2.0,,,3.0,,,,,1.0,,,,,,,80196,356,4,0.0
219,219,Corinthians,Lateral,Fagner,11.7,-0.92,1.3,4.17,18,19,,,,,,2.0,,,12.0,,,,,5.0,,,1.0,,3.0,,42500,264,2,0.0
220,220,Fluminense,Goleiro,Marcos Felipe,13.25,-1.35,1.0,4.16,16,19,,,,,,,,,,,,,2.0,,,,,1.0,,,85004,266,1,0.0
221,221,Fortaleza,Atacante,Robson,12.3,-0.03,2.4,4.34,19,19,,,,,3.0,1.0,,,5.0,,,,,1.0,,,,,,1.0,84817,356,5,0.0
222,222,Fluminense,Zagueiro,Luccas Claro,9.65,-0.78,2.2,2.72,15,19,,,,,,1.0,,,3.0,,,,,2.0,,,,,,,73465,266,3,0.0
223,223,Corinthians,Atacante,Jô,8.41,-0.43,4.7,4.19,16,19,,,1.0,,,2.0,,,3.0,,,,,1.0,,,,,,,38138,264,5,0.0
224,224,Fluminense,Zagueiro,Nino,10.02,-0.59,2.2,4.16,12,19,,,,,,1.0,,,3.0,,,,,2.0,,,,,,,91708,266,3,0.0
225,225,Athlético-PR,Meia,Nikão,8.74,-0.59,0.4,4.68,12,19,,,,,,3.0,,,16.0,,,,,3.0,,,1.0,,1.0,,69705,293,4,0.0
226,226,Santos,Meia,Jean Mota,10.6,0.05,-0.7,4.32,17,19,,,,,,,,,7.0,,,,,,,,,,,,78548,277,4,0.0
227,227,Corinthians,Lateral,Fábio Santos,10.54,-0.68,3.6,3.35,17,19,,,,,1.0,2.0,,,5.0,,,,,2.0,,,,,3.0,,38229,264,2,3.6
228,228,Ceará,Meia,Fernando Sobral,12.61,-1.04,3.1,4.12,18,20,,,,,,4.0,,,4.0,,,,,2.0,,,,,1.0,,84428,354,4,0.0
229,229,Corinthians,Lateral,Fagner,12.05,0.35,2.4,4.08,19,20,,,,1.0,,,,,3.0,,,,,2.0,,,,,1.0,,42500,264,2,0.0
230,230,São Paulo,Lateral,Reinaldo,10.76,-0.02,6.0,2.97,15,20,1.0,,,,,1.0,,,20.0,,,,,1.0,,,,,3.0,,78850,276,2,0.0
231,231,Fluminense,Goleiro,Marcos Felipe,14.32,1.07,6.0,4.27,17,20,,,,,,,,,,,,,7.0,,,,,1.0,,,85004,266,1,0.0
232,232,Athlético-PR,Zagueiro,Thiago Heleno,9.04,-1.38,0.2,2.49,15,20,,,,,,2.0,,,3.0,,,,,1.0,,,,,3.0,,38394,293,3,0.0
233,233,Bragantino,Atacante,Artur,15.22,-0.09,2.9,5.32,17,20,1.0,,,,,1.0,,,6.0,,,,,,,1.0,,,,,95799,280,5,0.0
234,234,Atlético-MG,Atacante,Hulk,20.65,-0.61,3.2,7.15,18,20,,,,1.0,,3.0,,,6.0,,,,,,,,,,1.0,,39148,282,5,3.2
235,235,Flamengo,Meia,Arrascaeta,12.55,-0.53,-0.1,6.22,10,20,,,,,,1.0,,,6.0,,,,,,,,,,,,87863,262,4,0.0
236,236,Ceará,Técnico,Tiago Nunes,5.74,-0.08,3.28,2.55,8,20,,,,,,,,,,,,,,,,,,,,,98057,354,6,0.0
237,237,Internacional,Meia,Edenílson,18.03,-0.26,-1.1,5.86,18,20,,,,,,,,,6.0,,,,,,,,,,1.0,,63289,285,4,0.0
238,238,Flamengo,Atacante,Pedro,12.29,0.42,4.0,4.24,15,20,1.0,,,,,,,1.0,5.0,,,,,,,,1.0,,2.0,,94583,262,5,0.0
239,239,Bragantino,Zagueiro,Fabrício Bruno,11.11,-0.02,2.2,3.35,17,20,,,,,,1.0,,,3.0,,,,,2.0,,,,,,,90768,280,3,0.0
240,240,Internacional,Meia,Edenílson,19.7,1.67,8.8,6.01,19,21,1.0,,,,,2.0,,,7.0,,,,,1.0,,,,,1.0,,63289,285,4,0.0
241,241,Flamengo,Atacante,Gabriel,18.55,-3.7,2.0,8.53,7,21,,,,,2.0,2.0,,,6.0,,,,,,,,,,,,83257,262,5,0.0
242,242,Atlético-MG,Lateral,Guilherme Arana,11.52,2.21,18.0,5.46,13,21,,2.0,,,2.0,1.0,,,6.0,,1.0,,,2.0,,,,,1.0,,87228,282,2,0.0
243,243,Flamengo,Zagueiro,Rodrigo Caio,10.41,-0.95,0.8,4.6,9,21,,,,,,3.0,,,2.0,,,,,3.0,,,1.0,,3.0,,73800,262,3,0.0
244,244,América-MG,Técnico,Vagner Mancini,7.31,-0.31,4.35,3.86,15,21,,,,,,,,,,,,,,,,,,,,,39850,327,6,0.0
245,245,Atlético-GO,Goleiro,Fernando Miguel,17.33,0.62,4.0,4.94,18,21,,,,,,,,,,,,,6.0,,,,,2.0,,,71571,373,1,0.0
246,246,Atlético-MG,Atacante,Hulk,22.07,1.42,19.4,7.28,19,21,1.0,,,1.0,,,,,5.0,,,,,1.0,,,,,,,39148,282,5,19.4
247,247,Flamengo,Lateral,Isla,9.56,-0.52,-3.2,3.94,10,21,,,,,,,,1.0,2.0,,,,,1.0,,,1.0,,3.0,,69345,262,2,0.0
248,248,Athlético-PR,Meia,Terans,11.46,0.64,4.7,5.5,18,21,,,,2.0,3.0,2.0,,,1.0,,,,,,,,,,2.0,,102878,293,4,0.0
249,249,Palmeiras,Meia,Raphael Veiga,14.7,1.55,10.5,5.18,19,21,1.0,,,1.0,,4.0,,,7.0,,,,,,,,,,,,94509,275,4,0.0
250,250,Corinthians,Atacante,Róger Guedes,15.17,-0.19,4.5,8.0,3,21,,,,2.0,,2.0,,,4.0,,,,,2.0,,,,,1.0,,89898,264,5,0.0
251,251,São Paulo,Zagueiro,Arboleda,8.85,-0.26,6.4,5.88,5,21,,,,,2.0,3.0,,,2.0,,,,,4.0,,,,,1.0,,91573,276,3,0.0
252,252,Santos,Atacante,Marinho,16.81,0.45,3.1,5.05,14,22,,,,1.0,4.0,3.0,,1.0,8.0,,,,,1.0,,,,,5.0,,68952,277,5,0.0
253,253,Atlético-MG,Meia,Zaracho,8.43,-1.63,0.6,4.61,17,22,,,,,,,,,4.0,,,,,3.0,,,,,4.0,,100079,282,4,0.0
254,254,Internacional,Meia,Edenílson,18.92,-0.78,4.7,5.94,20,22,,1.0,,,,3.0,,,13.0,,,,,,,,,,1.0,,63289,285,4,0.0
255,255,Atlético-MG,Atacante,Hulk,20.71,-1.36,2.5,7.04,20,22,,,,,1.0,4.0,,,3.0,,,,,1.0,,,,,2.0,,39148,282,5,0.0
256,256,Fortaleza,Meia,Éderson,14.12,0.38,8.1,6.2,21,22,,,,2.0,,2.0,,,3.0,,,,,5.0,,,,,,,103099,356,4,0.0
257,257,Fluminense,Lateral,Danilo Barcelos,4.93,-0.99,-0.4,4.0,7,22,,,,,,1.0,,,19.0,,,,,1.0,,,,,,,84382,266,2,0.0
258,258,Fluminense,Zagueiro,Nino,10.11,-0.01,1.7,3.94,15,22,,,,,,2.0,,,3.0,,,,,2.0,,,,,2.0,,91708,266,3,0.0
259,259,Internacional,Goleiro,Daniel,8.71,-0.2,7.0,5.12,19,22,,,,,,,,,,,1.0,,2.0,,,,,,,,96468,285,1,0.0
260,260,Flamengo,Técnico,Renato Gaúcho,14.18,-0.06,2.9,5.25,10,22,,,,,,,,,,,,,,,,,,,,,41929,262,6,0.0
261,261,Flamengo,Zagueiro,Willian Arão,10.69,-0.68,2.3,3.85,18,22,,,,,,,,,7.0,,,,,3.0,,,,,,,78478,262,3,0.0
262,262,Flamengo,Atacante,Bruno Henrique,18.53,0.98,9.6,7.59,14,22,,,,2.0,2.0,1.0,,,7.0,,,,,2.0,,,,,2.0,,90285,262,5,9.6
263,263,Internacional,Lateral,Heitor,7.34,0.06,5.1,4.41,15,22,,,,,,1.0,,,4.0,,1.0,,,3.0,,,1.0,,2.0,,104649,285,2,0.0
264,264,Grêmio,Meia,Villasanti,7.82,0.28,2.6,4.0,6,23,,,,,,1.0,,,4.0,,,,,5.0,,,1.0,,1.0,,97145,284,4,0.0
265,265,Flamengo,Meia,Arrascaeta,13.34,0.79,6.0,6.2,11,23,,1.0,,1.0,1.0,3.0,,,15.0,,,,,2.0,,,1.0,,2.0,,87863,262,4,0.0
266,266,Grêmio,Zagueiro,Ruan,3.6,0.42,2.5,3.39,13,23,,,,,,3.0,,,5.0,,,,,2.0,,,,,1.0,,100842,284,3,0.0
267,267,Grêmio,Zagueiro,Rodrigues,3.5,-0.36,-0.9,3.4,7,23,,,,1.0,1.0,,,,4.0,,,,,,,,1.0,,1.0,,91251,284,3,0.0
268,268,Palmeiras,Técnico,Abel Ferreira,11.8,0.12,2.76,4.09,22,23,,,,,,,,,,,,,,,,,,,,,110506,275,6,0.0
269,269,Grêmio,Lateral,Vanderson,10.44,-1.62,4.1,5.24,16,23,,1.0,,,,2.0,,,19.0,,,,,2.0,,,,,4.0,,107750,284,2,0.0
270,270,Grêmio,Goleiro,Gabriel Chapecó,4.76,0.8,2.0,4.44,15,23,,,,,,,,,,,,,4.0,,,,,2.0,,,112616,284,1,0.0
271,271,Grêmio,Lateral,Rafinha,8.76,-0.31,-1.8,2.58,15,23,,,,,,,,,3.0,,,,,,,,,,3.0,,38144,284,2,0.0
272,272,Flamengo,Atacante,Gabriel,19.02,0.47,12.2,8.23,8,23,,1.0,,,2.0,1.0,,,5.0,,,,,,,,,,1.0,,83257,262,5,12.2
273,273,Atlético-MG,Atacante,Hulk,21.09,0.38,4.4,6.91,21,23,,1.0,,,,2.0,,,6.0,,,,,,,,,,2.0,,39148,282,5,0.0
274,274,Fortaleza,Atacante,Robson,12.1,-0.35,0.6,3.94,23,23,,,,,,,,,4.0,,,,,1.0,,,,,,,84817,356,5,0.0
275,275,Fortaleza,Meia,Yago Pikachu,17.83,-0.15,3.5,5.16,22,23,,,,,1.0,5.0,,,8.0,,,,,1.0,,,,,,,80196,356,4,0.0
276,276,Palmeiras,Meia,Raphael Veiga,13.33,-1.37,2.7,5.06,20,24,,,,,1.0,4.0,,,6.0,,,,,2.0,,,,,3.0,,94509,275,4,0.0
277,277,Fortaleza,Meia,Éderson,13.3,-0.64,2.1,6.0,23,24,,,,,,2.0,,,4.0,,,,,2.0,,,,,1.0,,103099,356,4,0.0
278,278,Flamengo,Zagueiro,Rodrigo Caio,10.29,-1.18,0.4,4.48,11,24,,,,,,,,,6.0,,,,,1.0,,,,,,,73800,262,3,0.0
279,279,Internacional,Lateral,Saravia,7.96,0.89,5.5,4.67,14,24,,,,,,2.0,,,10.0,,1.0,,,3.0,,,1.0,,1.0,,96725,285,2,0.0
280,280,Internacional,Atacante,Yuri Alberto,6.07,0.14,1.9,4.18,22,24,,,,1.0,,4.0,,,3.0,,,,,,,,,,2.0,,100652,285,5,0.0
281,281,Atlético-MG,Técnico,Cuca,12.26,-0.37,2.74,4.71,23,24,,,,,,,,,,,,,,,,,,,,,42411,282,6,0.0
282,282,Atlético-MG,Zagueiro,Nathan Silva,7.75,-1.03,-0.4,3.85,20,24,,,,,,2.0,,,4.0,,,,,3.0,,,1.0,,2.0,1.0,95794,282,3,0.0
283,283,Atlético-MG,Atacante,Hulk,20.59,-0.5,4.4,6.7,22,24,,,,1.0,2.0,2.0,,,6.0,,,,,,,,,,2.0,,39148,282,5,4.4
284,284,Grêmio,Atacante,Ferreira,9.73,-0.1,2.5,4.69,14,24,,,,1.0,1.0,,,,5.0,,,,,1.0,,,,,,,101290,284,5,0.0
285,285,Grêmio,Lateral,Vanderson,9.54,-0.9,-0.9,4.88,17,24,,,,,1.0,1.0,,,17.0,,,,,1.0,,,,,3.0,,107750,284,2,0.0
286,286,Internacional,Goleiro,Daniel,9.69,1.86,11.5,5.22,21,24,,,,,,1.0,,,,,1.0,,6.0,,,,,,,,96468,285,1,0.0
287,287,Athlético-PR,Meia,Terans,12.7,1.24,12.2,5.85,19,24,1.0,1.0,,,1.0,1.0,,1.0,6.0,,,,,2.0,,,1.0,,2.0,,102878,293,4,0.0
288,288,Corinthians,Meia,Renato Augusto,11.78,-1.05,4.7,5.44,8,25,,,,1.0,1.0,3.0,,,8.0,,,,,2.0,,,,,,,38398,264,4,0.0
289,289,Internacional,Zagueiro,Bruno Méndez,6.38,-0.88,1.7,4.8,15,25,,,,,,,,,3.0,,,,,2.0,,,,,,,103700,285,3,0.0
290,290,Corinthians,Atacante,Róger Guedes,15.49,-1.64,0.8,7.78,6,25,,,,,1.0,1.0,,,9.0,,,,,,,,,,,,89898,264,5,0.8
291,291,Internacional,Goleiro,Daniel,7.46,-2.23,-2.0,4.89,22,25,,,,,,,,,,,,,2.0,,,,1.0,2.0,,,96468,285,1,0.0
292,292,Palmeiras,Meia,Raphael Veiga,14.78,1.45,11.5,5.37,21,25,1.0,,,1.0,1.0,,,,10.0,,,,,3.0,,,,,1.0,,94509,275,4,0.0
293,293,Flamengo,Técnico,Renato Gaúcho,15.21,1.02,8.01,5.44,13,25,,,,,,,,,,,,,,,,,,,,,41929,262,6,0.0
294,294,Atlético-MG,Atacante,Hulk,22.95,2.36,16.8,7.14,23,25,2.0,,,,1.0,2.0,,1.0,5.0,,,,,,,,,,,,39148,282,5,0.0
295,295,Flamengo,Lateral,Filipe Luís,9.11,-0.2,5.5,4.89,18,25,,,,,,1.0,,,5.0,,1.0,,,2.0,,,,,3.0,,38750,262,2,0.0
296,296,Athlético-PR,Meia,Terans,11.08,-1.62,2.2,5.67,20,25,,,,2.0,1.0,,,,5.0,,,,,,,,,,1.0,,102878,293,4,0.0
297,297,Santos,Atacante,Marinho,18.22,1.25,12.3,5.47,16,25,,1.0,,3.0,1.0,10.0,,1.0,6.0,,,,,1.0,,,,,4.0,,68952,277,5,0.0
298,298,América-MG,Lateral,Marlon ,6.53,0.57,7.4,6.03,10,25,,1.0,,,,2.0,,,6.0,,,,,4.0,,,,,4.0,,86864,327,2,0.0
299,299,América-MG,Zagueiro,Lucas Kal,3.86,-0.04,2.4,7.55,8,25,,,,,,,,,6.0,,,,,4.0,,,,,2.0,,95662,327,3,0.0
300,300,Internacional,Lateral,Saravia,7.65,0.09,2.8,4.45,16,26,,,,,,4.0,,1.0,7.0,,,,,2.0,,,,,,,96725,285,2,0.0
301,301,Flamengo,Zagueiro,Willian Arão,10.71,-0.46,1.6,3.72,22,26,,,,,1.0,,,,7.0,,,,,2.0,,,,,1.0,,78478,262,3,0.0
302,302,Flamengo,Meia,Andreas Pereira,11.37,2.08,15.4,5.17,8,26,1.0,,2.0,,,2.0,,,11.0,,,,,2.0,,,,,1.0,,89274,262,4,0.0
303,303,Flamengo,Atacante,Pedro,14.1,1.42,25.4,4.7,21,26,1.0,1.0,,,,,,,3.0,,,,,,,,,,,,94583,262,5,25.4
304,304,Flamengo,Lateral,Filipe Luís,8.79,-0.32,2.6,4.77,19,26,,,,,,1.0,,,4.0,,,,,5.0,,,1.0,,1.0,,38750,262,2,0.0
305,305,Flamengo,Atacante,Michael,8.04,-1.14,9.1,4.52,23,26,,1.0,,1.0,,5.0,,,6.0,,,,,1.0,,,,,,,99392,262,5,0.0
306,306,Internacional,Goleiro,Daniel,7.8,0.34,0.0,4.68,23,26,,,,,,,,,,,,,1.0,,,,,1.0,,,96468,285,1,0.0
307,307,Internacional,Meia,Patrick,12.48,2.24,17.9,4.84,23,26,2.0,,,,,2.0,,,6.0,,,,,2.0,,,,,1.0,,83433,285,4,0.0
308,308,Flamengo,Técnico,Renato Gaúcho,15.11,-0.1,5.58,5.45,14,26,,,,,,,,,,,,,,,,,,,,,41929,262,6,0.0
309,309,América-MG,Zagueiro,Lucas Kal,3.63,-0.23,0.6,6.78,9,26,,,,,1.0,,,,12.0,,,,,2.0,,,,,2.0,,95662,327,3,0.0
310,310,Fortaleza,Meia,Yago Pikachu,18.58,1.33,8.2,5.12,25,26,1.0,,,,1.0,,,,6.0,,,,,,,,,,,,80196,356,4,0.0
311,311,Corinthians,Atacante,Róger Guedes,15.53,0.04,1.1,6.83,7,26,,,,,,4.0,,,4.0,,,,,,,,,,1.0,,89898,264,5,0.0
312,312,Atlético-MG,Lateral,Guilherme Arana,9.89,0.17,6.0,5.68,16,27,,,,1.0,1.0,2.0,,1.0,5.0,,,,,4.0,,,,,,,87228,282,2,0.0
313,313,Santos,Atacante,Marinho,16.3,-0.47,0.4,4.98,18,27,,,,,,4.0,,1.0,6.0,,,,,,,,,,1.0,,68952,277,5,0.0
314,314,Fortaleza,Meia,Éderson,12.86,-0.59,0.2,5.59,26,27,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,103099,356,4,0.0
315,315,Bragantino,Goleiro,Cleiton,9.74,-0.14,6.0,4.03,22,27,,,,,,,,,,,,,8.0,,,,,2.0,,,93882,280,1,0.0
316,316,Flamengo,Técnico,Renato Gaúcho,15.0,-0.11,5.31,5.44,15,27,,,,,,,,,,,,,,,,,,,,,41929,262,6,0.0
317,317,Flamengo,Meia,Everton Ribeiro,8.15,-1.49,1.8,4.5,13,27,,,,1.0,,,,,14.0,,,,,3.0,,,,,2.0,,51772,262,4,0.0
318,318,Flamengo,Atacante,Gabriel,17.57,-1.45,0.8,7.36,9,27,,,,,2.0,,,,7.0,,,,,,,,,,1.0,,83257,262,5,0.8
319,319,Atlético-MG,Atacante,Hulk,20.72,-2.23,2.6,6.95,24,27,,,,1.0,,2.0,,,6.0,,,,,2.0,,,,,2.0,,39148,282,5,0.0
320,320,Flamengo,Zagueiro,Willian Arão,11.74,1.03,8.1,3.91,23,27,,,,,,1.0,,,4.0,,1.0,,,3.0,,,,,,,78478,262,3,0.0
